Top pages,Clicks,Impressions,CTR,Position
https://www.fleafind.ch/fr/markt/floh-und-antikmarkt-wynecenter-buchs,1,1,100%,2
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-07-25,1,1,100%,2
https://www.fleafind.ch/it/markt/flohmarkt-petersplatz-basel/2026-08-15,1,1,100%,2
https://www.fleafind.ch/it/schweiz/basel/domenica,1,1,100%,2
https://www.fleafind.ch/de/maerkte/2026-08-30,1,1,100%,3
https://www.fleafind.ch/fr/markt/flosch-schwamendingen-zuerich/2026-10-31,1,1,100%,3
https://www.fleafind.ch/fr/markt/rosenhof-markt-zuerich/2026-08-01,1,1,100%,3
https://www.fleafind.ch/it/markt/progr-vintage-flea-market-bern,1,1,100%,4
https://www.fleafind.ch/fr/markt/hallenflohmarkt-markthalle-basel/2026-09-06,1,1,100%,5
https://www.fleafind.ch/fr/schweiz/nyon/dimanche,0,1016,0%,10.07
https://www.fleafind.ch/de/schweiz/baden,0,495,0%,11.32
https://www.fleafind.ch/de/markt/flohmarkt-rueticenter-pratteln/2026-10-04,0,226,0%,9.12
https://www.fleafind.ch/de/maerkte/heute/winterthur,0,117,0%,29.97
https://www.fleafind.ch/de/markt/flohmarkt-aarau/2026-09-05,0,109,0%,10.11
https://www.fleafind.ch/en/markt/flohmarkt-seeplatz-waedenswil/2026-08-08,0,81,0%,10.28
https://www.fleafind.ch/de/markt/flohmarkt-dampfzentrale-bern,0,80,0%,7.79
https://www.fleafind.ch/en/markt/gaenggali-markt-chur/2026-08-01,0,75,0%,7.05
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2027-08-01,0,74,0%,7.62
https://www.fleafind.ch/de/maerkte/naechste-woche/chur,0,74,0%,8.22
https://www.fleafind.ch/de/markt/flohmarkt-uster-stadthausplatz/2026-07-04,0,72,0%,11.26
https://www.fleafind.ch/en/maerkte/naechste-woche/zuerich,0,70,0%,12.56
https://www.fleafind.ch/de/markt/saeuliaemtler-flohmarkt-affoltern/2026-08-29,0,62,0%,8.52
https://www.fleafind.ch/fr/markt/vide-grenier-lutry,0,61,0%,8.72
https://www.fleafind.ch/en/markt/coffre-ouvert-villeneuve,0,60,0%,10.9
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-09-05,0,59,0%,21.22
https://www.fleafind.ch/fr/schweiz/lausanne/dimanche,0,57,0%,28.6
https://www.fleafind.ch/en/maerkte/wochenende,0,55,0%,4.95
https://www.fleafind.ch/en/schweiz/bern,0,54,0%,6.37
https://www.fleafind.ch/de/markt/flohmarkt-winterthur-altstadt/2026-09-12,0,49,0%,10.41
https://www.fleafind.ch/de/markt/saeuliaemtler-flohmarkt-affoltern/2026-09-26,0,48,0%,11.71
https://www.fleafind.ch/de/markt/kinderflohmarkt-gz-bachwiesen/2026-08-23,0,47,0%,4.85
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-05-30,0,46,0%,7.17
https://www.fleafind.ch/en/markt/flohmarkt-am-see-wollishofen-zuerich/2026-08-09,0,45,0%,9.4
https://www.fleafind.ch/de/markt/flohmarkt-aarau,0,45,0%,18.6
https://www.fleafind.ch/en/markt/coffre-ouvert-villeneuve/2026-07-11,0,44,0%,5
https://www.fleafind.ch/de/schweiz/vevey/samstag,0,44,0%,9.3
https://www.fleafind.ch/de/maerkte/juni-2026,0,44,0%,22.8
https://www.fleafind.ch/de/markt/marche-aux-puces-fribourg,0,43,0%,8.42
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-07-18,0,41,0%,5.59
https://www.fleafind.ch/en/markt/nostalgie-flohmarkt-worb-bern/2026-08-09,0,41,0%,6.51
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-09-05,0,41,0%,6.54
https://www.fleafind.ch/de/markt/flohmarkt-schlieren-herbstmarkt/2026-09-05,0,41,0%,6.63
https://www.fleafind.ch/de/markt/flohmarkt-schlieren-herbstmarkt,0,40,0%,7.6
https://www.fleafind.ch/de/markt/gaenggali-markt-chur/2027-11-06,0,40,0%,9.6
https://www.fleafind.ch/en/markt/flohmarkt-winterthur-altstadt/2026-06-13,0,39,0%,41.9
https://www.fleafind.ch/en/schweiz/vevey/this-weekend,0,37,0%,7.27
https://www.fleafind.ch/fr/markt/vide-dressing-flon-lausanne/2026-09-05,0,36,0%,8.75
https://www.fleafind.ch/de/maerkte/2026-12-05/chur,0,35,0%,11.11
https://www.fleafind.ch/en/maerkte/2026-11-18/st-gallen,0,34,0%,1.32
https://www.fleafind.ch/en/markt/liesberger-flohmarkt/2026-09-06,0,34,0%,6.97
https://www.fleafind.ch/fr/markt/nostalgie-flohmarkt-worb-bern,0,34,0%,7.76
https://www.fleafind.ch/de/markt/quartierflohmarkt-gotthelf-iselin,0,34,0%,12.15
https://www.fleafind.ch/en/markt/flohmarkt-the-stage-liebefeld-bern/2026-09-13,0,33,0%,8.15
https://www.fleafind.ch/en/markt/flohmarkt-hofmattplatz-kriens/2026-08-22,0,32,0%,6.78
https://www.fleafind.ch/de/markt/liesberger-flohmarkt/2026-09-06,0,32,0%,8.19
https://www.fleafind.ch/fr/markt/kinderflohmarkt-uster/2026-07-11,0,32,0%,10.28
https://www.fleafind.ch/en/markt/flohmarkt-aarau/2026-07-04,0,31,0%,4.9
https://www.fleafind.ch/en/maerkte/2026-08-01/basel,0,31,0%,7
https://www.fleafind.ch/de/markt/quartierflohmi-neu-allschwil/2026-09-20,0,31,0%,7.29
https://www.fleafind.ch/en/schweiz/chur,0,31,0%,12.16
https://www.fleafind.ch/de/markt/strassenflohmarkt-rafz/2026-09-19,0,30,0%,4.07
https://www.fleafind.ch/en/markt/quartierflohmarkt-neubad/2026-08-22,0,30,0%,8.87
https://www.fleafind.ch/en/markt/flohmarkt-winterthur-altstadt/2026-09-26,0,30,0%,14.83
https://www.fleafind.ch/de/schweiz/lugano,0,29,0%,9.1
https://www.fleafind.ch/de/markt/kinderflohmarkt-gz-bachwiesen/2026-10-18,0,28,0%,4.93
https://www.fleafind.ch/en/markt/flohmarkt-gallusplatz-stgallen/2026-08-01,0,28,0%,6.07
https://www.fleafind.ch/en/schweiz/fribourg,0,28,0%,7.29
https://www.fleafind.ch/en/markt/flohmarkt-st-mangen-quartier/2027-08-28,0,28,0%,7.43
https://www.fleafind.ch/fr/markt/marche-aux-puces-vevey/2027-07-03,0,28,0%,9.14
https://www.fleafind.ch/en/schweiz/lugano,0,28,0%,10.43
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-08-08,0,27,0%,4.59
https://www.fleafind.ch/en/markt/baden-bazaar,0,27,0%,6.41
https://www.fleafind.ch/de/markt/quartierflohmarkt-neubad/2026-08-22,0,27,0%,8.19
https://www.fleafind.ch/de/markt/flohmarkt-uster-stadthausplatz/2027-04-03,0,27,0%,9.63
https://www.fleafind.ch/de/markt/flohmarkt-petersplatz-basel/2026-09-05,0,27,0%,11.63
https://www.fleafind.ch/en/markt/fete-livres-disques-ouchy-lausanne/2026-07-12,0,26,0%,5.12
https://www.fleafind.ch/fr/markt/marche-rumine-lausanne-samedi/2026-08-01,0,26,0%,8.42
https://www.fleafind.ch/de/maerkte/sabato/fribourg,0,26,0%,9.35
https://www.fleafind.ch/en/maerkte/naechste-woche/basel,0,26,0%,15.31
https://www.fleafind.ch/en/markt/flohmi-muttenz,0,25,0%,5.68
https://www.fleafind.ch/en/markt/flohmarkt-dietikon/2026-07-18,0,25,0%,5.88
https://www.fleafind.ch/de/maerkte/2026-08-01/winterthur,0,25,0%,6.64
https://www.fleafind.ch/en/markt/floh-und-antiquitaetenmarkt-schadaumaerit-thun/2026-09-20,0,25,0%,7.76
https://www.fleafind.ch/de/markt/puces-de-nyon/2026-08-30,0,25,0%,8.08
https://www.fleafind.ch/fr/markt/flohmarkt-uster-stadthausplatz/2026-08-01,0,25,0%,10.08
https://www.fleafind.ch/en/markt/flohmarkt-dampfzentrale-bern/2026-07-26,0,24,0%,4.71
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-07-11,0,24,0%,5.12
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-08-15,0,24,0%,6.17
https://www.fleafind.ch/de/markt/flohmi-bullingerhof-zuerich/2026-07-25,0,24,0%,7.33
https://www.fleafind.ch/fr/markt/puces-de-nyon,0,24,0%,8.67
https://www.fleafind.ch/it/markt/rosenhof-markt-zuerich/2026-11-21,0,23,0%,2.48
https://www.fleafind.ch/en/markt/flohmarkt-theaterplatz-baden/2026-07-25,0,23,0%,5.74
https://www.fleafind.ch/fr/maerkte/wochenende/fribourg,0,23,0%,8.43
https://www.fleafind.ch/de/maerkte/dimanche/thun,0,23,0%,10.48
https://www.fleafind.ch/de/schweiz/duebendorf,0,23,0%,12.91
https://www.fleafind.ch/en/markt/flohmarkt-mosergarten-schaffhausen/2026-09-05,0,23,0%,13.74
https://www.fleafind.ch/de/markt/flohmarkt-petersplatz-basel/2026-07-11,0,22,0%,3.55
https://www.fleafind.ch/de/markt/flohmarkt-oetwil-am-see/2026-09-26,0,22,0%,7.5
https://www.fleafind.ch/de/markt/flohmarkt-stuecki-basel/2026-09-20,0,22,0%,7.77
https://www.fleafind.ch/de/markt/baden-bazaar,0,22,0%,9.41
https://www.fleafind.ch/en/markt/cozy-sunday-stellwerk-bern,0,22,0%,9.95
https://www.fleafind.ch/de/markt/gaenggali-markt-chur/2026-09-05,0,21,0%,8.43
https://www.fleafind.ch/fr/schweiz/lausanne,0,21,0%,8.43
https://www.fleafind.ch/de/markt/cd-schallplatten-boerse-bern/2027-04-24,0,21,0%,9.67
https://www.fleafind.ch/en/markt/nachtflohmarkt-markthalle-basel/2026-09-05,0,21,0%,13.33
https://www.fleafind.ch/de/markt/flohmarkt-buerkliplatz-zuerich/2026-05-16,0,21,0%,25.24
https://www.fleafind.ch/de/maerkte/samedi/winterthur,0,21,0%,45.86
https://www.fleafind.ch/de/maerkte/wochenende/fribourg,0,21,0%,49.95
https://www.fleafind.ch/fr/maerkte/wochenende/baden,0,21,0%,55.62
https://www.fleafind.ch/en/markt/strassenflohmarkt-rafz,0,20,0%,5.6
https://www.fleafind.ch/de/markt/floh-und-antikmarkt-wynecenter-buchs,0,20,0%,7.1
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2027-01-09,0,20,0%,7.15
https://www.fleafind.ch/fr/schweiz/basel/ce-week-end,0,20,0%,9.45
https://www.fleafind.ch/de/maerkte/wochenende/lugano,0,20,0%,10.85
https://www.fleafind.ch/de/maerkte/naechste-woche/winterthur,0,20,0%,11.5
https://www.fleafind.ch/de/maerkte/heute/thun,0,20,0%,15.2
https://www.fleafind.ch/fr/maerkte/dimanche/nyon,0,20,0%,23.8
https://www.fleafind.ch/en/schweiz/st-gallen/this-weekend,0,19,0%,5.47
https://www.fleafind.ch/de/markt/nostalgie-flohmarkt-worb-bern/2026-09-13,0,19,0%,6.05
https://www.fleafind.ch/en/schweiz/basel/this-weekend,0,19,0%,6.95
https://www.fleafind.ch/it/markt/flohmarkt-muensterplatz-bern,0,19,0%,8.79
https://www.fleafind.ch/fr/markt/puces-de-nyon/2026-08-30,0,19,0%,17.84
https://www.fleafind.ch/en/markt/marches-tunnel-lausanne-samedi/2026-08-01,0,18,0%,4.56
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-07-25,0,18,0%,5.72
https://www.fleafind.ch/de/markt/quartierflohmarkt-st-johann/2026-08-08,0,18,0%,5.89
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2026-07-05,0,18,0%,6.72
https://www.fleafind.ch/de/markt/vrd-flohmarkt-riehen,0,18,0%,8.33
https://www.fleafind.ch/en/markt/liesberger-flohmarkt/2026-11-15,0,18,0%,8.61
https://www.fleafind.ch/fr/markt/plainpalais-geneve,0,18,0%,9.5
https://www.fleafind.ch/en/markt/kinderflohmarkt-gz-hottingen/2026-08-29,0,18,0%,20.06
https://www.fleafind.ch/de/markt/floh-und-antikmarkt-wynecenter-buchs/2026-08-09,0,17,0%,4.59
https://www.fleafind.ch/en/markt/quartierflohmarkt-st-johann/2026-08-08,0,17,0%,4.65
https://www.fleafind.ch/en/schweiz/lausanne/this-weekend,0,17,0%,4.94
https://www.fleafind.ch/de/markt/flohmarkt-kanzlei-zuerich/2026-08-08,0,17,0%,5.47
https://www.fleafind.ch/en/markt/flohmarkt-grosse-halle-bern/2026-11-01,0,17,0%,5.59
https://www.fleafind.ch/it/schweiz/lugano/questo-fine-settimana,0,17,0%,6.35
https://www.fleafind.ch/en/schweiz/ruemlang,0,17,0%,7.53
https://www.fleafind.ch/en/markt/flohmarkt-oetwil-am-see/2026-08-29,0,17,0%,8.12
https://www.fleafind.ch/en/markt/flohmarkt-adliswil/2026-08-29,0,17,0%,16.53
https://www.fleafind.ch/en/markt/kinderflohmarkt-uster,0,17,0%,24.29
https://www.fleafind.ch/en/maerkte/2026-07-25/st-gallen,0,16,0%,6.12
https://www.fleafind.ch/fr/markt/flohmarkt-petersplatz-basel,0,16,0%,7.56
https://www.fleafind.ch/de/markt/flohmarkt-mosergarten-schaffhausen/2027-04-03,0,16,0%,11.12
https://www.fleafind.ch/de/schweiz/baden/samstag,0,16,0%,11.12
https://www.fleafind.ch/en/maerkte/naechste-woche/luzern,0,16,0%,20.19
https://www.fleafind.ch/fr/markt/les-puces-du-cpo-lausanne/2026-07-02,0,15,0%,2.73
https://www.fleafind.ch/fr/markt/fete-livres-disques-ouchy-lausanne/2026-08-09,0,15,0%,3.2
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-06-13,0,15,0%,4.67
https://www.fleafind.ch/en/markt/flohmarkt-vogesenplatz-basel/2026-08-01,0,15,0%,4.87
https://www.fleafind.ch/de/maerkte/wochenende,0,15,0%,5.07
https://www.fleafind.ch/en/markt/marche-calabash-lausanne/2026-08-02,0,15,0%,5.27
https://www.fleafind.ch/de/markt/flohmarkt-buerkliplatz-zuerich/2026-08-08,0,15,0%,5.33
https://www.fleafind.ch/en/markt/gaenggali-markt-chur,0,15,0%,6.2
https://www.fleafind.ch/en/markt/floh-raritaetenmarkt-europaplatz-bern/2026-10-24,0,15,0%,6.6
https://www.fleafind.ch/en/markt/flohmarkt-am-see-wollishofen-zuerich/2026-08-02,0,15,0%,6.6
https://www.fleafind.ch/en/markt/vide-grenier-bern-altstadt,0,15,0%,6.6
https://www.fleafind.ch/de/markt/flohmarkt-st-mangen-quartier,0,15,0%,7.13
https://www.fleafind.ch/de/markt/flohmarkt-dietikon/2026-10-31,0,15,0%,7.53
https://www.fleafind.ch/en/markt/quartierflohmarkt-breite-st-alban,0,15,0%,7.67
https://www.fleafind.ch/fr/maerkte/saturday/zuerich,0,15,0%,9.13
https://www.fleafind.ch/en/markt/kinderflohmarkt-uster/2026-07-11,0,15,0%,12.6
https://www.fleafind.ch/en/maerkte/naechste-woche/chur,0,15,0%,26.93
https://www.fleafind.ch/de/maerkte/heute/aarau,0,15,0%,41.4
https://www.fleafind.ch/en/markt/flohmarkt-dietikon/2026-06-13,0,14,0%,3.86
https://www.fleafind.ch/fr/markt/les-puces-du-cpo-lausanne/2026-07-30,0,14,0%,4.29
https://www.fleafind.ch/de/markt/quartierflohmarkt-klybeck-kleinhueningen/2026-09-13,0,14,0%,5.86
https://www.fleafind.ch/en/maerkte/2026-07-25/zuerich,0,14,0%,5.86
https://www.fleafind.ch/en/markt/flohmarkt-aarau/2026-11-07,0,14,0%,5.86
https://www.fleafind.ch/de/markt/luzerner-flohmarkt-voegeligaertli/2026-07-04,0,14,0%,6.5
https://www.fleafind.ch/en/schweiz/nyon/sunday,0,14,0%,7.79
https://www.fleafind.ch/en/maerkte/heute/geneve,0,14,0%,21.64
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-10-03,0,14,0%,25
https://www.fleafind.ch/de/maerkte/samstag/luzern,0,14,0%,29.86
https://www.fleafind.ch/de/maerkte/wochenende/winterthur,0,14,0%,48
https://www.fleafind.ch/en/markt/flohmarkt-barfuesserplatz-basel/2026-07-08,0,13,0%,5.54
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-06-20,0,13,0%,5.77
https://www.fleafind.ch/de/maerkte/2026-06-14,0,13,0%,6.38
https://www.fleafind.ch/en/markt/coffre-ouvert-villeneuve/2026-08-29,0,13,0%,6.85
https://www.fleafind.ch/en/schweiz/basel/sunday,0,13,0%,7.15
https://www.fleafind.ch/en/markt/flohmarkt-barfuesserplatz-basel,0,13,0%,8.69
https://www.fleafind.ch/fr/schweiz/zuerich/ce-week-end,0,13,0%,9
https://www.fleafind.ch/it/schweiz/baden/questo-fine-settimana,0,13,0%,11.54
https://www.fleafind.ch/fr/maerkte/wochenende/lausanne,0,13,0%,14.15
https://www.fleafind.ch/en/schweiz/uster,0,13,0%,20.46
https://www.fleafind.ch/fr/maerkte/wochenende/nyon,0,13,0%,44.31
https://www.fleafind.ch/fr/markt/quartierflohmarkt-riehen-grenzacherweg,0,12,0%,4.5
https://www.fleafind.ch/en/markt/progr-vintage-flea-market-bern,0,12,0%,4.83
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-06-27,0,12,0%,5.67
https://www.fleafind.ch/en/markt/quartierflohmarkt-hirzbrunnen,0,12,0%,5.92
https://www.fleafind.ch/en/schweiz/chur/saturday,0,12,0%,8.08
https://www.fleafind.ch/de/maerkte/2026-07-25/st-gallen,0,12,0%,8.17
https://www.fleafind.ch/fr/schweiz/bern/samedi,0,12,0%,9.58
https://www.fleafind.ch/de/markt/flohmarkt-mosergarten-schaffhausen/2027-05-01,0,12,0%,10.58
https://www.fleafind.ch/en/markt/flohmarkt-adliswil/2026-09-26,0,12,0%,11.58
https://www.fleafind.ch/en/schweiz/kloten,0,12,0%,14.33
https://www.fleafind.ch/en/markt/alpin-flohmi-bern,0,12,0%,15.33
https://www.fleafind.ch/en/schweiz/fribourg/this-weekend,0,12,0%,18.08
https://www.fleafind.ch/fr/markt/quartierflohmarkt-spalen-holbein,0,12,0%,19.75
https://www.fleafind.ch/de/maerkte/sonntag,0,12,0%,21
https://www.fleafind.ch/fr/schweiz/baden/ce-week-end,0,12,0%,26.08
https://www.fleafind.ch/en/markt/floh-und-antikmarkt-wynecenter-buchs,0,11,0%,5.64
https://www.fleafind.ch/en/markt/brocante-de-rive-nyon/2026-08-29,0,11,0%,6.27
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-08-08,0,11,0%,7.09
https://www.fleafind.ch/de/markt/flohmarkt-the-stage-liebefeld-bern/2026-10-11,0,11,0%,7.18
https://www.fleafind.ch/en/markt/quartierflohmarkt-wettstein/2026-09-19,0,11,0%,7.36
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-09-26,0,11,0%,7.64
https://www.fleafind.ch/en/markt/floh-und-antiquitaetenmarkt-schadaumaerit-thun/2026-08-16,0,11,0%,7.91
https://www.fleafind.ch/it/schweiz/basel,0,11,0%,8.09
https://www.fleafind.ch/de/markt/strandgut-flohmarkt-neubad-luzern/2026-11-22,0,11,0%,8.55
https://www.fleafind.ch/en/maerkte/naechste-woche/schaffhausen,0,11,0%,8.82
https://www.fleafind.ch/en/markt/flohmarkt-buelach-stadthalle/2026-10-03,0,11,0%,10.18
https://www.fleafind.ch/de/markt/flohmarkt-wetzikon/2026-09-26,0,11,0%,10.36
https://www.fleafind.ch/en/markt/flohmarkt-uster-stadthausplatz/2026-10-03,0,11,0%,14.36
https://www.fleafind.ch/en/schweiz/thun,0,11,0%,20.36
https://www.fleafind.ch/fr/markt/musiker-flohmarkt-zuerich-kronensaal/2026-11-01,0,11,0%,24.18
https://www.fleafind.ch/en/maerkte/wochenende/geneve,0,11,0%,26.64
https://www.fleafind.ch/en/markt/puces-de-nyon/2027-03-28,0,11,0%,30.27
https://www.fleafind.ch/fr/markt/les-puces-du-cpo-lausanne/2026-07-09,0,10,0%,2.7
https://www.fleafind.ch/en/markt/flohmarkt-gallusplatz-stgallen,0,10,0%,3.8
https://www.fleafind.ch/de/markt/hallenflohmarkt-hoelstein/2027-04-04,0,10,0%,4.2
https://www.fleafind.ch/en/markt/rosenhof-markt-zuerich/2026-09-26,0,10,0%,4.5
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-mittwoch/2026-07-15,0,10,0%,5.6
https://www.fleafind.ch/de/markt/flohmi-am-see-bern/2026-10-18,0,10,0%,5.9
https://www.fleafind.ch/de/markt/alpin-flohmi-st-gallen,0,10,0%,6
https://www.fleafind.ch/en/markt/vide-grenier-place-de-milan-lausanne,0,10,0%,6
https://www.fleafind.ch/en/markt/alpin-flohmi-zuerich/2026-10-22,0,10,0%,6.7
https://www.fleafind.ch/en/markt/marche-aux-puces-fribourg-cathedrale/2026-07-04,0,10,0%,7.6
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-10-03,0,10,0%,7.8
https://www.fleafind.ch/en/markt/alpin-flohmi-zuerich,0,10,0%,8
https://www.fleafind.ch/de/schweiz/kloten,0,10,0%,10.5
https://www.fleafind.ch/de/markt/vide-dressing-flon-lausanne/2026-09-05,0,10,0%,11.2
https://www.fleafind.ch/de/schweiz/baden/dieses-wochenende,0,10,0%,13.2
https://www.fleafind.ch/fr/markt/kinderflohmarkt-uster,0,10,0%,13.9
https://www.fleafind.ch/de/maerkte/heute/lausanne,0,10,0%,15.4
https://www.fleafind.ch/en/markt/saeuliaemtler-flohmarkt-affoltern/2026-08-29,0,10,0%,15.6
https://www.fleafind.ch/fr/maerkte/domenica/geneve,0,10,0%,16.6
https://www.fleafind.ch/en/markt/boutique-kleider-flohmarkt-wbz-reinach,0,10,0%,21.9
https://www.fleafind.ch/en/markt/flohmi-spass-heimstrasse-bern,0,10,0%,23.3
https://www.fleafind.ch/en/schweiz/schaffhausen,0,10,0%,25
https://www.fleafind.ch/en/maerkte/saturday/bern,0,10,0%,27.8
https://www.fleafind.ch/en/maerkte/sonntag,0,10,0%,27.8
https://www.fleafind.ch/fr/maerkte/samedi/nyon,0,10,0%,36.1
https://www.fleafind.ch/en/maerkte/heute/zuerich,0,10,0%,43.2
https://www.fleafind.ch/fr/markt/kinderflohmarkt-gz-hottingen,0,10,0%,53
https://www.fleafind.ch/de/maerkte/heute/nyon,0,10,0%,59.2
https://www.fleafind.ch/fr/markt/flohmarkt-winterthur-altstadt/2026-07-11,0,10,0%,67.4
https://www.fleafind.ch/fr/markt/les-puces-du-cpo-lausanne/2026-07-16,0,9,0%,1.33
https://www.fleafind.ch/en/markt/rosenhof-markt-zuerich/2026-07-11,0,9,0%,4.67
https://www.fleafind.ch/en/schweiz/luzern/this-weekend,0,9,0%,4.89
https://www.fleafind.ch/de/markt/saeuliaemtler-flohmarkt-affoltern/2026-06-27,0,9,0%,5
https://www.fleafind.ch/fr/markt/brocante-de-carouge-geneve/2026-10-04,0,9,0%,5
https://www.fleafind.ch/en/markt/flohmarkt-gallusplatz-stgallen/2026-07-04,0,9,0%,5.33
https://www.fleafind.ch/de/schweiz/thun/sonntag,0,9,0%,5.78
https://www.fleafind.ch/en/maerkte/2026-08-22/lugano,0,9,0%,5.78
https://www.fleafind.ch/en/markt/flohmarkt-gz-seebach/2026-09-26,0,9,0%,6.56
https://www.fleafind.ch/fr/maerkte/september-2026/geneve,0,9,0%,7.56
https://www.fleafind.ch/de/maerkte/2026-08-22/lugano,0,9,0%,8.11
https://www.fleafind.ch/en/markt/quartier-flohmarkt-areal-bach,0,9,0%,8.11
https://www.fleafind.ch/en/schweiz/bern/saturday,0,9,0%,8.89
https://www.fleafind.ch/de/markt/gaenggali-markt-chur/2027-04-03,0,9,0%,9.22
https://www.fleafind.ch/de/markt/flohmarkt-aarau/2026-10-03,0,9,0%,9.78
https://www.fleafind.ch/de/schweiz/fribourg/samstag,0,9,0%,10.22
https://www.fleafind.ch/en/markt/flohmarkt-uster-stadthausplatz/2026-09-05,0,9,0%,10.22
https://www.fleafind.ch/en/markt/flohmarkt-uster-stadthausplatz/2026-06-06,0,9,0%,12.22
https://www.fleafind.ch/de/maerkte/dimanche/lausanne,0,9,0%,14.22
https://www.fleafind.ch/en/maerkte/2026-08-22/zuerich,0,9,0%,14.33
https://www.fleafind.ch/en/markt/flohmarkt-uster-stadthausplatz/2027-04-03,0,9,0%,17.33
https://www.fleafind.ch/de/markt/maedelsflohmarkt-tanzwerk-101-zuerich/2026-09-26,0,9,0%,19.56
https://www.fleafind.ch/de/markt/flohmi-spass-heimstrasse-bern,0,9,0%,21.44
https://www.fleafind.ch/de/maerkte/saturday/basel,0,9,0%,24.11
https://www.fleafind.ch/de/markt/flohmarkt-gz-heuried,0,9,0%,24.33
https://www.fleafind.ch/en/markt/hallenflohmarkt-markthalle-basel/2026-10-03,0,9,0%,26.11
https://www.fleafind.ch/fr/markt/kinderflohmarkt-gz-bachwiesen/2026-08-23,0,9,0%,28.89
https://www.fleafind.ch/en/maerkte/heute/lausanne,0,9,0%,35.33
https://www.fleafind.ch/it/markt/saeuliaemtler-flohmarkt-affoltern,0,9,0%,43.67
https://www.fleafind.ch/en/markt/rosenhof-markt-zuerich/2026-11-07,0,8,0%,1.38
https://www.fleafind.ch/fr/markt/fete-livres-disques-ouchy-lausanne/2026-07-12,0,8,0%,2.38
https://www.fleafind.ch/de/markt/flohmarkt-kanzlei-zuerich/2026-07-18,0,8,0%,2.75
https://www.fleafind.ch/de/markt/hallenflohmarkt-hoelstein/2026-10-11,0,8,0%,3
https://www.fleafind.ch/en/maerkte/naechste-woche,0,8,0%,4
https://www.fleafind.ch/en/maerkte/2026-07-25,0,8,0%,4.88
https://www.fleafind.ch/en/maerkte/2026-08-01/winterthur,0,8,0%,5.12
https://www.fleafind.ch/en/maerkte/saturday,0,8,0%,5.62
https://www.fleafind.ch/en/markt/flohmarkt-muensterplatz-bern/2026-09-19,0,8,0%,5.62
https://www.fleafind.ch/en/markt/floh-und-antikmarkt-wynecenter-buchs/2026-08-09,0,8,0%,6.5
https://www.fleafind.ch/en/schweiz/lugano/sunday,0,8,0%,6.5
https://www.fleafind.ch/de/markt/flohmarkt-buerkliplatz-zuerich/2026-08-01,0,8,0%,6.62
https://www.fleafind.ch/en/markt/floh-troedlermarkt-winterthur-altstadt/2026-07-11,0,8,0%,6.62
https://www.fleafind.ch/en/markt/flohmarkt-the-stage-liebefeld-bern/2026-11-08,0,8,0%,7.25
https://www.fleafind.ch/fr/markt/marches-tunnel-lausanne-vendredi/2026-07-31,0,8,0%,8
https://www.fleafind.ch/en/markt/marche-aux-puces-vevey/2026-10-03,0,8,0%,8.12
https://www.fleafind.ch/de/schweiz/geneve/samstag,0,8,0%,8.62
https://www.fleafind.ch/de/markt/flohmarkt-dietikon/2026-12-05,0,8,0%,8.88
https://www.fleafind.ch/de/markt/flohmarkt-kanzlei-zuerich/2026-05-30,0,8,0%,9
https://www.fleafind.ch/fr/markt/flohmarkt-the-stage-liebefeld-bern/2026-09-13,0,8,0%,9.12
https://www.fleafind.ch/de/markt/flohmarkt-zofingen/2026-06-13,0,8,0%,12.25
https://www.fleafind.ch/en/maerkte/wochenende/thun,0,8,0%,13.5
https://www.fleafind.ch/de/markt/marche-aux-puces-plainpalais-geneve-mittwoch/2027-01-06,0,8,0%,13.88
https://www.fleafind.ch/en/markt/flohmarkt-uster-stadthausplatz/2027-09-04,0,8,0%,20.5
https://www.fleafind.ch/fr/markt/flohmarkt-buerkliplatz-zuerich,0,8,0%,24.38
https://www.fleafind.ch/fr/markt/quartierflohmarkt-matthaeus,0,8,0%,24.88
