Top pages,Clicks,Impressions,CTR,Position
https://www.fleafind.ch/de/markt/flohmarkt-adliswil/2026-10-24,1,80,1.25%,8.88
https://www.fleafind.ch/de/markt/flohmarkt-the-stage-liebefeld-bern/2026-09-13,1,79,1.27%,8.23
https://www.fleafind.ch/de/markt/nachtflohmarkt-markthalle-basel/2026-09-05,1,77,1.3%,13.91
https://www.fleafind.ch/en/schweiz/baden/saturday,1,75,1.33%,14.21
https://www.fleafind.ch/it/markt/plainpalais-geneve,1,74,1.35%,6.31
https://www.fleafind.ch/de/markt/quartier-flohmarkt-areal-bach,1,73,1.37%,9.18
https://www.fleafind.ch/de/markt/flohmarkt-mosergarten-schaffhausen/2026-09-05,1,71,1.41%,7.14
https://www.fleafind.ch/de/markt/flosch-schwamendingen-zuerich/2026-09-12,1,71,1.41%,7.39
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-07-25,1,70,1.43%,6.7
https://www.fleafind.ch/en/schweiz/basel/sunday,1,70,1.43%,14.14
https://www.fleafind.ch/en/markt/nostalgie-flohmarkt-worb-bern/2026-07-12,1,69,1.45%,6.14
https://www.fleafind.ch/de/markt/quartierflohmarkt-pratteln-gehrenacker,1,69,1.45%,12.28
https://www.fleafind.ch/en/maerkte/2026-08-01/luzern,1,66,1.52%,10.09
https://www.fleafind.ch/en/schweiz/st-gallen/saturday,1,66,1.52%,25.35
https://www.fleafind.ch/it/markt/flohmarkt-rueticenter-pratteln/2026-11-01,1,65,1.54%,17.35
https://www.fleafind.ch/fr/schweiz/bern/samedi,1,64,1.56%,10.83
https://www.fleafind.ch/en/markt/flughafen-flohmarkt-kloten-zuerich,1,64,1.56%,12.38
https://www.fleafind.ch/de/markt/flohmarkt-petersplatz-basel/2026-06-20,1,60,1.67%,6.45
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-06-27,1,59,1.69%,5.25
https://www.fleafind.ch/en/markt/flohmarkt-dietikon,1,59,1.69%,10.63
https://www.fleafind.ch/fr/markt/marche-aux-puces-vevey/2026-07-04,1,57,1.75%,7.12
https://www.fleafind.ch/de/schweiz/baden/dieses-wochenende,1,56,1.79%,20.68
https://www.fleafind.ch/de/markt/flohmi-bullingerhof-zuerich,1,55,1.82%,7.07
https://www.fleafind.ch/en/markt/flohmarkt-am-see-wollishofen-zuerich/2027-09-05,1,55,1.82%,7.13
https://www.fleafind.ch/en/markt/flohmarkt-seeplatz-waedenswil/2026-10-03,1,55,1.82%,9.13
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-06-27,1,54,1.85%,5.44
https://www.fleafind.ch/fr/schweiz/lugano/ce-week-end,1,53,1.89%,11.4
https://www.fleafind.ch/de/markt/floh-raritaetenmarkt-europaplatz-bern/2026-07-25,1,52,1.92%,7.38
https://www.fleafind.ch/de/schweiz/lugano/samstag,1,52,1.92%,9.02
https://www.fleafind.ch/en/schweiz/nyon/this-weekend,1,50,2%,11.68
https://www.fleafind.ch/fr/markt/brocante-de-rive-nyon/2026-08-29,1,47,2.13%,8.4
https://www.fleafind.ch/en/markt/baden-bazaar,1,45,2.22%,6.89
https://www.fleafind.ch/fr/schweiz/luzern/ce-week-end,1,45,2.22%,10.27
https://www.fleafind.ch/de/markt/vide-grenier-place-de-milan-lausanne,1,45,2.22%,11.04
https://www.fleafind.ch/en/maerkte/naechste-woche/bern,1,44,2.27%,6.89
https://www.fleafind.ch/en/maerkte/saturday/zuerich,1,44,2.27%,12.66
https://www.fleafind.ch/de/markt/wbz-flohmarkt-reinach/2026-10-30,1,43,2.33%,11.6
https://www.fleafind.ch/en/markt/marche-aux-puces-fribourg,1,42,2.38%,7.6
https://www.fleafind.ch/de/markt/flohmarkt-zofingen/2026-06-13,1,41,2.44%,8.37
https://www.fleafind.ch/de/markt/cd-schallplatten-boerse-bern,1,41,2.44%,24.98
https://www.fleafind.ch/de/schweiz/thun/dieses-wochenende,1,41,2.44%,37.1
https://www.fleafind.ch/it/markt/flohmarkt-buerkliplatz-zuerich/2026-10-03,1,40,2.5%,5.35
https://www.fleafind.ch/de/markt/quartierflohmarkt-gundeli,1,40,2.5%,7.45
https://www.fleafind.ch/de/markt/maedelsflohmarkt-tanzwerk-101-zuerich,1,40,2.5%,26.48
https://www.fleafind.ch/en/markt/brocante-de-carouge-geneve,1,39,2.56%,5.64
https://www.fleafind.ch/de/markt/flohmarkt-muensterplatz-bern/2026-08-15,1,38,2.63%,5.79
https://www.fleafind.ch/en/schweiz/vevey/saturday,1,38,2.63%,6.47
https://www.fleafind.ch/en/markt/flohmarkt-seeplatz-waedenswil/2026-07-11,1,38,2.63%,7.87
https://www.fleafind.ch/de/markt/quartierflohmarkt-bottmingen,1,38,2.63%,11.63
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-06-20,1,37,2.7%,6.27
https://www.fleafind.ch/de/markt/flohmarkt-muensterplatz-bern/2026-06-20,1,36,2.78%,4.72
https://www.fleafind.ch/de/markt/flohmarkt-obere-muehle-duebendorf/2026-08-22,1,36,2.78%,6.58
https://www.fleafind.ch/en/markt/flohmarkt-theaterplatz-baden,1,36,2.78%,9.69
https://www.fleafind.ch/fr/markt/brocante-de-carouge-geneve/2026-10-04,1,35,2.86%,4.74
https://www.fleafind.ch/de/markt/flohmi-muttenz/2026-09-13,1,35,2.86%,5.43
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-06-06,1,35,2.86%,6.69
https://www.fleafind.ch/de/schweiz/geneve,1,35,2.86%,16.09
https://www.fleafind.ch/de/markt/flohmarkt-petersplatz-basel/2026-06-27,1,34,2.94%,3.85
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-05-23,1,34,2.94%,5.35
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-07-11,1,34,2.94%,5.68
https://www.fleafind.ch/en/markt/vide-grenier-lutry/2026-10-03,1,34,2.94%,8.09
https://www.fleafind.ch/de/markt/flohmarkt-dampfzentrale-bern/2026-06-28,1,33,3.03%,4.91
https://www.fleafind.ch/de/markt/fundus-flohmarkt-arena-root/2026-07-19,1,33,3.03%,5.67
https://www.fleafind.ch/en/markt/kinderflohmarkt-gz-hottingen,1,33,3.03%,9.73
https://www.fleafind.ch/de/markt/flohmarkt-grosse-halle-bern,1,33,3.03%,10.21
https://www.fleafind.ch/de/markt/flohmarkt-wetzikon,1,33,3.03%,10.48
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2026-06-07,1,32,3.12%,5.16
https://www.fleafind.ch/en/markt/flohmarkt-st-mangen-quartier/2026-06-27,1,32,3.12%,5.75
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-05-30,1,32,3.12%,7.06
https://www.fleafind.ch/en/schweiz/fribourg/saturday,1,32,3.12%,7.28
https://www.fleafind.ch/en/markt/flohmarkt-kloten,1,32,3.12%,13.22
https://www.fleafind.ch/de/maerkte/naechste-woche,1,32,3.12%,13.66
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-05-16,1,31,3.23%,4.77
https://www.fleafind.ch/it/schweiz/basel,1,30,3.33%,8.5
https://www.fleafind.ch/de/markt/flohmarkt-petersplatz-basel/2026-07-11,1,29,3.45%,4.38
https://www.fleafind.ch/de/schweiz/geneve/samstag,1,29,3.45%,8.48
https://www.fleafind.ch/de/schweiz/zuerich/sonntag,1,29,3.45%,20.48
https://www.fleafind.ch/en/maerkte/naechste-woche/chur,1,29,3.45%,22.03
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-05-09,1,28,3.57%,5.14
https://www.fleafind.ch/en/markt/mercato-antiquariato-maghetti-lugano/2026-08-01,1,28,3.57%,6.11
https://www.fleafind.ch/de/markt/flohmarkt-vogesenplatz-basel/2026-06-20,1,28,3.57%,7.04
https://www.fleafind.ch/de/markt/floh-troedlermarkt-winterthur-altstadt/2026-06-13,1,28,3.57%,7.29
https://www.fleafind.ch/en/markt/flohmarkt-st-mangen-quartier/2026-05-30,1,27,3.7%,6.15
https://www.fleafind.ch/de/maerkte/2026-07-06,1,27,3.7%,7.85
https://www.fleafind.ch/fr/markt/brocante-de-carouge-geneve/2027-07-04,1,27,3.7%,10.7
https://www.fleafind.ch/de/markt/floh-und-antikmarkt-wynecenter-buchs/2026-09-06,1,26,3.85%,13.73
https://www.fleafind.ch/en/schweiz/baden,1,25,4%,5.76
https://www.fleafind.ch/en/markt/liesberger-flohmarkt,1,25,4%,6.84
https://www.fleafind.ch/de/markt/quartierflohmi-neu-allschwil,1,25,4%,8.68
https://www.fleafind.ch/de/markt/flohmarkt-hofmattplatz-kriens,1,24,4.17%,8.25
https://www.fleafind.ch/fr/markt/floh-raritaetenmarkt-europaplatz-bern,1,24,4.17%,8.54
https://www.fleafind.ch/de/markt/hallenflohmarkt-markthalle-basel/2026-10-03,1,24,4.17%,15.04
https://www.fleafind.ch/en/markt/kinderflohmarkt-gz-bachwiesen/2026-08-23,1,24,4.17%,15.38
https://www.fleafind.ch/en/markt/hallenflohmarkt-markthalle-basel/2026-09-06,1,24,4.17%,22.38
https://www.fleafind.ch/de/markt/kinderflohmarkt-gz-hottingen/2026-08-29,1,23,4.35%,4.78
https://www.fleafind.ch/de/markt/flohmarkt-kanzlei-zuerich/2026-07-11,1,23,4.35%,5.09
https://www.fleafind.ch/fr/markt/quartierflohmarkt-gundeli,1,23,4.35%,34.52
https://www.fleafind.ch/en/markt/brocante-de-carouge-geneve/2026-08-02,1,22,4.55%,5.36
https://www.fleafind.ch/en/markt/flohmarkt-wetzikon,1,22,4.55%,6.23
https://www.fleafind.ch/en/markt/brocante-de-carouge-geneve/2026-10-04,1,22,4.55%,9.23
https://www.fleafind.ch/en/markt/flohmarkt-paulusheim-luzern,1,22,4.55%,43.91
https://www.fleafind.ch/en/markt/flohmarkt-vogesenplatz-basel/2026-08-01,1,21,4.76%,4.9
https://www.fleafind.ch/de/markt/flohmarkt-dietikon/2026-09-26,1,21,4.76%,4.95
https://www.fleafind.ch/de/markt/boutique-kleider-flohmarkt-wbz-reinach,1,21,4.76%,14.33
https://www.fleafind.ch/it/schweiz/bern,1,20,5%,39.6
https://www.fleafind.ch/fr/markt/brocante-17-terra-geneve/2026-08-03,1,19,5.26%,3.42
https://www.fleafind.ch/it/schweiz/lausanne/domenica,1,19,5.26%,8.26
https://www.fleafind.ch/en/markt/flohmarkt-stuecki-basel/2026-10-18,1,19,5.26%,8.89
https://www.fleafind.ch/it/markt/vide-grenier-place-de-milan-lausanne,1,19,5.26%,11.16
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2026-08-02,1,18,5.56%,4
https://www.fleafind.ch/en/markt/les-puces-du-cpo-lausanne,1,18,5.56%,4.56
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-05-23,1,18,5.56%,4.67
https://www.fleafind.ch/it/schweiz/luzern,1,18,5.56%,7.61
https://www.fleafind.ch/de/maerkte/wochenende/luzern,1,18,5.56%,18.83
https://www.fleafind.ch/fr/markt/flohmarkt-petersplatz-basel/2026-09-05,1,18,5.56%,27.17
https://www.fleafind.ch/en/markt/mercato-antiquariato-maghetti-lugano/2026-07-04,1,17,5.88%,4.71
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-06-20,1,17,5.88%,6.88
https://www.fleafind.ch/fr/markt/flohmarkt-rueticenter-pratteln/2026-09-06,1,17,5.88%,15.82
https://www.fleafind.ch/en/schweiz/st-gallen,1,17,5.88%,16.88
https://www.fleafind.ch/de/schweiz,1,17,5.88%,21.71
https://www.fleafind.ch/de/markt/flohmarkt-petersplatz-basel/2026-07-18,1,16,6.25%,3.69
https://www.fleafind.ch/de/markt/flohmarkt-rathausplatz-wettingen/2026-06-13,1,16,6.25%,3.81
https://www.fleafind.ch/en/markt/marche-rumine-lausanne,1,16,6.25%,5.56
https://www.fleafind.ch/en/markt/luzerner-flohmarkt-voegeligaertli,1,16,6.25%,9.5
https://www.fleafind.ch/en/maerkte/wochenende/lausanne,1,16,6.25%,43.75
https://www.fleafind.ch/en/markt/flohmarkt-vogesenplatz-basel/2026-05-30,1,15,6.67%,3.67
https://www.fleafind.ch/en/markt/marche-calabash-lausanne/2027-02-07,1,15,6.67%,4.67
https://www.fleafind.ch/en/markt/quartierflohmarkt-st-johann,1,15,6.67%,5.33
https://www.fleafind.ch/en/markt/brocante-de-rive-nyon,1,15,6.67%,6.53
https://www.fleafind.ch/en/markt/flohmarkt-aarau/2027-05-01,1,15,6.67%,11.93
https://www.fleafind.ch/fr/schweiz/bern/ce-week-end,1,15,6.67%,13.13
https://www.fleafind.ch/en/markt/rosenhof-markt-zuerich/2026-10-17,1,14,7.14%,1.79
https://www.fleafind.ch/fr/markt/fete-livres-disques-ouchy-lausanne/2026-06-07,1,14,7.14%,3.86
https://www.fleafind.ch/en/schweiz/winterthur,1,14,7.14%,5.5
https://www.fleafind.ch/de/markt/flohmarkt-minigolf-lido-luzern/2026-04-26,1,14,7.14%,6.79
https://www.fleafind.ch/de/markt/flohmarkt-gz-seebach/2026-08-29,1,14,7.14%,7.29
https://www.fleafind.ch/it/schweiz/baden/questo-fine-settimana,1,14,7.14%,10.79
https://www.fleafind.ch/en/markt/luzerner-flohmarkt-voegeligaertli/2026-07-18,1,13,7.69%,4.31
https://www.fleafind.ch/de/markt/quartierflohmarkt-rosental-erlenmatt,1,13,7.69%,5.77
https://www.fleafind.ch/en/markt/flohmarkt-vogesenplatz-basel/2026-06-27,1,13,7.69%,6.31
https://www.fleafind.ch/en/maerkte/2026-08-22/bern,1,13,7.69%,6.69
https://www.fleafind.ch/en/markt/brocante-17-terra-geneve/2026-07-08,1,13,7.69%,6.77
https://www.fleafind.ch/fr/markt/quartierflohmarkt-pratteln-gehrenacker,1,13,7.69%,7.69
https://www.fleafind.ch/de/markt/letziplunder-flohmarkt-basel,1,13,7.69%,10.54
https://www.fleafind.ch/en/markt/chilbi-flohmarkt-europaplatz-bern/2026-08-21,1,12,8.33%,4.92
https://www.fleafind.ch/en/markt/flohmarkt-am-see-wollishofen-zuerich/2026-06-07,1,12,8.33%,5.17
https://www.fleafind.ch/en/markt/flohmarkt-gallusplatz-stgallen/2026-09-05,1,12,8.33%,5.42
https://www.fleafind.ch/en/markt/luzerner-flohmarkt-voegeligaertli/2026-09-12,1,12,8.33%,5.5
https://www.fleafind.ch/en/markt/flohmi-bullingerhof-zuerich/2026-04-25,1,12,8.33%,5.75
https://www.fleafind.ch/fr/markt/flohmarkt-petersplatz-basel/2026-05-16,1,12,8.33%,7.92
https://www.fleafind.ch/de/markt/flohmarkt-rathausplatz-wettingen/2026-10-10,1,12,8.33%,8.33
https://www.fleafind.ch/de/maerkte/juni-2026/basel,1,12,8.33%,10.25
https://www.fleafind.ch/en/markt/gaenggali-markt-chur/2026-10-03,1,12,8.33%,10.67
https://www.fleafind.ch/fr/schweiz/winterthur/ce-week-end,1,12,8.33%,19.75
https://www.fleafind.ch/fr/markt/brocante-17-terra-geneve/2026-05-08,1,11,9.09%,3.73
https://www.fleafind.ch/en/markt/luzerner-flohmarkt-voegeligaertli/2026-08-22,1,11,9.09%,4.45
https://www.fleafind.ch/en/maerkte/2026-09-05,1,11,9.09%,4.82
https://www.fleafind.ch/en/markt/kinderflohmarkt-gz-heuried/2026-09-27,1,11,9.09%,7.27
https://www.fleafind.ch/de/markt/nerdyartist-markthalle-basel/2026-09-05,1,11,9.09%,8.45
https://www.fleafind.ch/fr/markt/flohmarkt-buerkliplatz-zuerich/2026-06-20,1,11,9.09%,8.91
https://www.fleafind.ch/de/schweiz/lausanne/dieses-wochenende,1,11,9.09%,9
https://www.fleafind.ch/en/markt/quartierflohmarkt-lehenmatt,1,11,9.09%,10.91
https://www.fleafind.ch/en/markt/flohmarkt-rueticenter-pratteln/2026-10-04,1,11,9.09%,16.55
https://www.fleafind.ch/it/schweiz/basel/sabato,1,11,9.09%,16.55
https://www.fleafind.ch/de/markt/flohmarkt-barfuesserplatz-basel/2026-07-22,1,10,10%,4.2
https://www.fleafind.ch/de/markt/flohmarkt-kanzlei-zuerich/2026-06-13,1,10,10%,4.4
https://www.fleafind.ch/de/markt/flohmarkt-theaterplatz-baden/2026-07-25,1,10,10%,6
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2026-06-07,1,10,10%,6.5
https://www.fleafind.ch/fr/markt/mercatino-usato-paradiso-lugano/2027-10-06,1,10,10%,10.3
https://www.fleafind.ch/en/markt/marche-aux-puces-fribourg-cathedrale/2027-03-06,1,10,10%,10.7
https://www.fleafind.ch/de/markt/rosenhof-markt-zuerich/2026-07-18,1,9,11.11%,3.44
https://www.fleafind.ch/it/markt/marche-aux-puces-fribourg,1,9,11.11%,5
https://www.fleafind.ch/fr/markt/marches-tunnel-lausanne-samedi/2026-05-30,1,9,11.11%,5.11
https://www.fleafind.ch/it/schweiz/nyon/domenica,1,9,11.11%,6.33
https://www.fleafind.ch/de/markt/quartier-flohmarkt-areal-bach/2026-06-21,1,9,11.11%,6.56
https://www.fleafind.ch/en/markt/brocante-de-carouge-geneve/2026-06-07,1,9,11.11%,7
https://www.fleafind.ch/en/markt/marche-rumine-lausanne-samedi/2026-08-29,1,9,11.11%,9
https://www.fleafind.ch/en/markt/flosch-schwamendingen-zuerich/2026-07-25,1,8,12.5%,1.88
https://www.fleafind.ch/en/markt/flohmarkt-barfuesserplatz-basel/2026-07-22,1,8,12.5%,5.5
https://www.fleafind.ch/fr/markt/letziplunder-flohmarkt-basel/2026-06-20,1,8,12.5%,6.75
https://www.fleafind.ch/fr/schweiz/fribourg/samedi,1,8,12.5%,7.5
https://www.fleafind.ch/it/schweiz/luzern/questo-fine-settimana,1,8,12.5%,8
https://www.fleafind.ch/en/schweiz/aarau/saturday,1,8,12.5%,8.12
https://www.fleafind.ch/it/markt/quartierflohmarkt-gotthelf-iselin/2026-05-17,1,8,12.5%,9.62
https://www.fleafind.ch/it/markt/floh-und-antikmarkt-wynecenter-buchs,1,7,14.29%,2.86
https://www.fleafind.ch/de/markt/progr-vintage-flea-market-bern/2026-07-18,1,7,14.29%,4.86
https://www.fleafind.ch/en/markt/marche-rumine-lausanne-samedi/2026-07-11,1,7,14.29%,5
https://www.fleafind.ch/fr/schweiz/thun/ce-week-end,1,7,14.29%,5.57
https://www.fleafind.ch/it/schweiz/chur/sabato,1,7,14.29%,5.71
https://www.fleafind.ch/de/markt/rosenhof-markt-zuerich/2026-07-25,1,7,14.29%,6.71
https://www.fleafind.ch/fr/maerkte/naechste-woche?city=basel,1,7,14.29%,9.14
https://www.fleafind.ch/fr/markt/flohmarkt-bruderholzallee,1,7,14.29%,10.71
https://www.fleafind.ch/de/markt/brocante-de-rive-nyon,1,7,14.29%,13
https://www.fleafind.ch/fr/schweiz/schaffhausen,1,7,14.29%,69.29
https://www.fleafind.ch/en/markt/marche-rumine-lausanne-samedi/2026-06-13,1,6,16.67%,2.67
https://www.fleafind.ch/fr/markt/flohmarkt-petersplatz-basel/2026-05-09,1,6,16.67%,5.33
https://www.fleafind.ch/fr/markt/flohmarkt-petersplatz-basel/2026-09-26,1,6,16.67%,5.5
https://www.fleafind.ch/de/markt/flohmarkt-gz-heuried/2026-11-22,1,6,16.67%,5.83
https://www.fleafind.ch/en/markt/marches-tunnel-lausanne-samedi/2026-06-13,1,6,16.67%,6.17
https://www.fleafind.ch/fr/schweiz/st-gallen,1,6,16.67%,6.5
https://www.fleafind.ch/fr/maerkte/naechste-woche,1,6,16.67%,6.67
https://www.fleafind.ch/it/schweiz/st-gallen,1,6,16.67%,7
https://www.fleafind.ch/de/markt/quartier-flohmarkt-areal-bach/2026-06-07,1,6,16.67%,7.5
https://www.fleafind.ch/de/markt/marche-aux-puces-fribourg-cathedrale/2026-09-05,1,6,16.67%,8
https://www.fleafind.ch/it/schweiz/basel/questo-fine-settimana,1,6,16.67%,8.33
https://www.fleafind.ch/de/schweiz/oetwil-am-see,1,6,16.67%,9.33
https://www.fleafind.ch/fr/markt/mercato-antiquariato-maghetti-lugano,1,6,16.67%,9.83
https://www.fleafind.ch/en/markt/flosch-schwamendingen-zuerich/2026-06-27,1,6,16.67%,13.17
https://www.fleafind.ch/fr/schweiz/luzern/dieses-wochenende,1,6,16.67%,34
https://www.fleafind.ch/en/markt/marche-rumine-lausanne-samedi/2026-05-30,1,5,20%,1.4
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-07-25,1,5,20%,2.8
https://www.fleafind.ch/en/markt/flohmarkt-am-see-wollishofen-zuerich/2026-07-05,1,5,20%,3.6
https://www.fleafind.ch/de/markt/les-puces-du-cpo-lausanne,1,5,20%,4.4
https://www.fleafind.ch/fr/markt/slow-fashion-market-lausanne,1,5,20%,5.6
https://www.fleafind.ch/it/markt/flohmarkt-am-see-wollishofen-zuerich/2026-06-07,1,5,20%,5.8
https://www.fleafind.ch/it/schweiz/basel/domenica,1,5,20%,5.8
https://www.fleafind.ch/fr/maerkte/wochenende/chur,1,5,20%,6
https://www.fleafind.ch/it/schweiz/fribourg/dieses-wochenende,1,5,20%,8.8
https://www.fleafind.ch/de/markt/flohmarkt-buerkliplatz-zuerich/2026-08-22,1,5,20%,18.6
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-mittwoch/2026-07-15,1,4,25%,2
https://www.fleafind.ch/de/markt/flohmarkt-dietikon/2026-07-25,1,4,25%,2.25
https://www.fleafind.ch/en/markt/marche-rumine-lausanne-samedi/2026-07-04,1,4,25%,3
https://www.fleafind.ch/fr/maerkte/2026-07-25,1,4,25%,3.75
https://www.fleafind.ch/en/markt/rosenhof-markt-zuerich/2026-11-14,1,4,25%,4.5
https://www.fleafind.ch/it/maerkte/2026-07-04,1,4,25%,5
https://www.fleafind.ch/it/schweiz/baden/dieses-wochenende,1,4,25%,5.25
https://www.fleafind.ch/fr/markt/marches-tunnel-lausanne-samedi/2026-05-23,1,4,25%,6.25
https://www.fleafind.ch/de/markt/mercatino-usato-paradiso-lugano,1,4,25%,7.25
https://www.fleafind.ch/it/schweiz/baden/sabato,1,4,25%,7.25
https://www.fleafind.ch/en/markt/flohmarkt-vogesenplatz-basel/2026-08-15,1,4,25%,7.5
https://www.fleafind.ch/en/schweiz/vevey/sunday,1,4,25%,7.5
https://www.fleafind.ch/it/markt/flohmarkt-the-stage-liebefeld-bern,1,4,25%,11.25
https://www.fleafind.ch/en/maerkte/heute/schaffhausen,1,4,25%,25.75
https://www.fleafind.ch/de/markt/flohmarkt-buerkliplatz-zuerich/2026-08-29,1,4,25%,58.75
https://www.fleafind.ch/it/markt/flohmarkt-minigolf-lido-luzern/2026-04-26,1,3,33.33%,2.33
https://www.fleafind.ch/de/markt/flohmarkt-paulusheim-luzern/2026-09-12,1,3,33.33%,3.67
https://www.fleafind.ch/it/markt/progr-vintage-flea-market-bern,1,3,33.33%,4.67
https://www.fleafind.ch/de/markt/flohmarkt-vogesenplatz-basel/2026-07-18,1,3,33.33%,5
https://www.fleafind.ch/de/markt/progr-vintage-flea-market-bern/2026-04-18,1,3,33.33%,5
https://www.fleafind.ch/fr/maerkte/2026-07-24,1,3,33.33%,5
https://www.fleafind.ch/fr/markt/quartierflohmarkt-gellert/2026-09-06,1,3,33.33%,5.67
https://www.fleafind.ch/de/maerkte/2026-06-05,1,3,33.33%,6.33
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-mittwoch/2026-08-05,1,3,33.33%,8
https://www.fleafind.ch/it/markt/flohmarkt-petersplatz-basel/2026-06-06,1,3,33.33%,8
https://www.fleafind.ch/fr/schweiz/baden/dieses-wochenende,1,3,33.33%,8.33
https://www.fleafind.ch/en/maerkte/2026-08-30,1,3,33.33%,31.33
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-mittwoch/2026-05-13,1,2,50%,1
https://www.fleafind.ch/it/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2026-06-07,1,2,50%,2
https://www.fleafind.ch/it/markt/marche-rumine-lausanne-samedi/2026-06-20,1,2,50%,2
https://www.fleafind.ch/it/markt/mercato-antiquariato-maghetti-lugano/2026-07-04,1,2,50%,2
https://www.fleafind.ch/en/markt/marche-rumine-lausanne-vendredi/2026-05-15,1,2,50%,2.5
https://www.fleafind.ch/it/maerkte/2026-07-25/zuerich,1,2,50%,3
https://www.fleafind.ch/de/markt/mercato-antiquariato-maghetti-lugano/2026-08-01,1,2,50%,3.5
https://www.fleafind.ch/fr/markt/gaenggali-markt-chur,1,2,50%,4
https://www.fleafind.ch/fr/markt/nerdyartist-markthalle-basel/2026-09-05,1,2,50%,4
https://www.fleafind.ch/it/markt/flohmi-am-see-bern/2026-08-23,1,2,50%,4
https://www.fleafind.ch/en/markt/strandgut-flohmarkt-neubad-luzern/2026-08-02,1,2,50%,5.5
https://www.fleafind.ch/en/markt/marches-tunnel-lausanne-samedi/2026-11-14,1,2,50%,6.5
https://www.fleafind.ch/it/schweiz/aarau/sabato,1,2,50%,10
https://www.fleafind.ch/fr/markt/hallenflohmarkt-markthalle-basel/2026-09-06,1,2,50%,29.5
https://www.fleafind.ch/fr/markt/marche-rumine-lausanne-vendredi/2026-05-29,1,1,100%,1
https://www.fleafind.ch/fr/markt/marches-tunnel-lausanne-mardi/2026-05-19,1,1,100%,1
https://www.fleafind.ch/it/maerkte/2026-09-05,1,1,100%,1
https://www.fleafind.ch/it/markt/kinderflohmarkt-gz-heuried/2026-09-27,1,1,100%,1
https://www.fleafind.ch/it/markt/luzerner-flohmarkt-voegeligaertli/2026-07-11,1,1,100%,1
https://www.fleafind.ch/it/markt/marches-tunnel-lausanne-samedi/2026-05-09,1,1,100%,1
https://www.fleafind.ch/it/markt/marches-tunnel-lausanne-samedi/2026-06-06,1,1,100%,1
https://www.fleafind.ch/it/markt/mercato-antiquariato-maghetti-lugano/2026-08-01,1,1,100%,1
https://www.fleafind.ch/en/markt/maedelsflohmarkt-tanzwerk-101-zuerich,1,1,100%,2
https://www.fleafind.ch/en/markt/strandgut-flohmarkt-neubad-luzern/2026-11-01,1,1,100%,2
https://www.fleafind.ch/fr/markt/floh-und-antikmarkt-wynecenter-buchs,1,1,100%,2
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-07-25,1,1,100%,2
https://www.fleafind.ch/it/markt/flohmarkt-buerkliplatz-zuerich/2026-06-20,1,1,100%,2
https://www.fleafind.ch/it/markt/flohmarkt-petersplatz-basel/2026-06-27,1,1,100%,2
https://www.fleafind.ch/it/markt/flohmarkt-petersplatz-basel/2026-08-15,1,1,100%,2
https://www.fleafind.ch/de/maerkte/2026-08-30,1,1,100%,3
https://www.fleafind.ch/en/markt/brocante-17-terra-geneve/2026-05-05,1,1,100%,3
https://www.fleafind.ch/fr/markt/flosch-schwamendingen-zuerich/2026-10-31,1,1,100%,3
https://www.fleafind.ch/fr/markt/rosenhof-markt-zuerich/2026-08-01,1,1,100%,3
https://www.fleafind.ch/de/markt/strandgut-flohmarkt-neubad-luzern/2026-09-20,1,1,100%,4
https://www.fleafind.ch/en/markt/les-puces-du-cpo-lausanne/2026-07-30,1,1,100%,4
https://www.fleafind.ch/fr/markt/marches-tunnel-lausanne-mercredi/2026-08-26,1,1,100%,6
https://www.fleafind.ch/fr/markt/vide-grenier-lutry/2026-10-03,0,273,0%,8.01
https://www.fleafind.ch/de/markt/flohmarkt-rueticenter-pratteln/2026-10-04,0,226,0%,9.12
https://www.fleafind.ch/de/maerkte/heute/winterthur,0,215,0%,26.34
